,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Expiration,Type,MarketPrice
13207,SPXW251231P05620000,2025-05-23 13:48:25+00:00,5620.0,246.1,233.6,236.3,-95.67999,-27.994616,1.0,31,0.180409044380188,False,REGULAR,USD,2025-12-31,put,234.95
13208,SPXW251231P05625000,2025-05-12 15:58:58+00:00,5625.0,227.78,235.0,237.6,0.0,0.0,7.0,228,0.17989311173439027,False,REGULAR,USD,2025-12-31,put,236.3
13209,SPXW251231P05630000,2025-05-15 17:47:56+00:00,5630.0,188.27,236.3,238.8,0.0,0.0,8.0,11,0.17931328354835513,False,REGULAR,USD,2025-12-31,put,237.55
13210,SPXW251231P05640000,2025-05-15 17:46:56+00:00,5640.0,190.6,239.0,241.5,0.0,0.0,2.0,42,0.17831098186492922,False,REGULAR,USD,2025-12-31,put,240.25
13211,SPXW251231P05650000,2025-05-23 18:44:19+00:00,5650.0,235.0,241.7,244.2,44.03,23.055977,1.0,878,0.17728579222679136,False,REGULAR,USD,2025-12-31,put,242.95
13212,SPXW251231P05660000,2025-05-15 17:04:04+00:00,5660.0,195.46,244.4,247.1,0.0,0.0,2.0,3,0.17635310807228094,False,REGULAR,USD,2025-12-31,put,245.75
13213,SPXW251231P05670000,2025-05-15 17:19:48+00:00,5670.0,197.02,247.2,249.9,0.0,0.0,2.0,36,0.1753403160762787,False,REGULAR,USD,2025-12-31,put,248.55
13214,SPXW251231P05675000,2025-05-16 20:12:27+00:00,5675.0,188.69,248.6,251.3,0.0,0.0,5.0,201,0.1748253370952606,False,REGULAR,USD,2025-12-31,put,249.95
13215,SPXW251231P05680000,2025-05-16 13:58:14+00:00,5680.0,195.25,250.0,252.7,0.0,0.0,2.0,837,0.1743046361255646,False,REGULAR,USD,2025-12-31,put,251.35
13216,SPXW251231P05690000,2025-05-21 18:14:14+00:00,5690.0,225.43,252.8,255.5,0.0,0.0,4.0,19,0.17324511455535885,False,REGULAR,USD,2025-12-31,put,254.15
13217,SPXW251231P05700000,2025-05-23 15:02:02+00:00,5700.0,260.19,255.7,258.3,23.699997,10.021564,1.0,1334,0.17216175136566164,False,REGULAR,USD,2025-12-31,put,257.0
13218,SPXW251231P05710000,2025-05-16 19:49:08+00:00,5710.0,195.5,258.6,261.3,0.0,0.0,12.0,62,0.17116803266525268,False,REGULAR,USD,2025-12-31,put,259.95000000000005
13219,SPXW251231P05720000,2025-05-20 14:42:16+00:00,5720.0,203.25,261.5,264.2,0.0,0.0,30.0,173,0.1700932524585724,False,REGULAR,USD,2025-12-31,put,262.85
13220,SPXW251231P05725000,2025-05-20 19:15:09+00:00,5725.0,211.5,263.0,265.7,0.0,0.0,3.0,646,0.1695744588184357,False,REGULAR,USD,2025-12-31,put,264.35
13221,SPXW251231P05730000,2025-05-15 17:45:24+00:00,5730.0,211.65,264.6,267.2,0.0,0.0,2.0,22,0.16904898952484132,False,REGULAR,USD,2025-12-31,put,265.9
13222,SPXW251231P05740000,2025-05-14 14:20:58+00:00,5740.0,224.37,267.4,270.3,0.0,0.0,2.0,3,0.16803715119361884,False,REGULAR,USD,2025-12-31,put,268.85
13223,SPXW251231P05750000,2025-05-23 19:49:30+00:00,5750.0,268.0,270.6,273.2,13.9900055,5.5076594,12.0,263,0.16688607780456546,False,REGULAR,USD,2025-12-31,put,271.9
13224,SPXW251231P05760000,2025-05-23 13:58:47+00:00,5760.0,283.86,273.5,276.1,-93.140015,-24.705574,4.0,45,0.16571020913124085,False,REGULAR,USD,2025-12-31,put,274.8
13225,SPXW251231P05770000,2025-05-23 13:58:47+00:00,5770.0,286.99,276.6,279.2,69.02998,31.67094,4.0,4,0.16462017028808595,False,REGULAR,USD,2025-12-31,put,277.9
13226,SPXW251231P05775000,2025-05-22 14:58:19+00:00,5775.0,261.46,278.3,280.9,0.0,0.0,1.0,127,0.1641481062221527,False,REGULAR,USD,2025-12-31,put,279.6
13227,SPXW251231P05780000,2025-05-23 17:01:48+00:00,5780.0,279.5,279.7,282.6,54.630005,24.294039,2.0,7,0.1636693665027619,False,REGULAR,USD,2025-12-31,put,281.15
13228,SPXW251231P05790000,2025-05-23 16:21:06+00:00,5790.0,284.65,282.9,285.5,-391.11002,-57.877056,7.0,0,0.16241338998794558,False,REGULAR,USD,2025-12-31,put,284.2
13229,SPXW251231P05800000,2025-05-23 20:12:50+00:00,5800.0,289.8,286.1,288.8,27.299988,10.399995,20.0,4459,0.1613519610881805,False,REGULAR,USD,2025-12-31,put,287.45000000000005
13292,SPX260116P00200000,2025-05-07 14:33:17+00:00,200.0,0.05,0.0,0.2,0.0,0.0,1.0,581,1.2460975195312498,False,REGULAR,USD,2026-01-16,put,0.1
13293,SPX260116P00400000,2025-05-23 17:01:20+00:00,400.0,0.1,0.0,0.3,0.0,0.0,30.0,398,1.0078174609375,False,REGULAR,USD,2026-01-16,put,0.15
13294,SPX260116P00600000,2025-05-23 20:07:05+00:00,600.0,0.25,0.15,0.45,-0.08000001,-24.242428,50.0,170,0.8984385156249999,False,REGULAR,USD,2026-01-16,put,0.3
13295,SPX260116P00800000,2025-05-21 19:49:39+00:00,800.0,0.55,0.4,0.7,0.100000024,22.222229,1.0,1002,0.8239763696289062,False,REGULAR,USD,2026-01-16,put,0.55
13296,SPX260116P01000000,2025-05-22 13:51:47+00:00,1000.0,0.83,0.75,1.1,0.0,0.0,10.0,394,0.7663597583007813,False,REGULAR,USD,2026-01-16,put,0.925
13297,SPX260116P01200000,2025-05-23 18:30:55+00:00,1200.0,1.37,1.25,1.65,0.09000003,7.031253,2.0,1101,0.7183866052246093,False,REGULAR,USD,2026-01-16,put,1.45
13298,SPX260116P01400000,2025-05-21 17:30:09+00:00,1400.0,1.89,1.9,2.35,0.0,0.0,11.0,547,0.6757844921875001,False,REGULAR,USD,2026-01-16,put,2.125
13299,SPX260116P01600000,2025-05-23 13:54:00+00:00,1600.0,3.22,2.8,3.3,0.54999995,20.599249,6.0,845,0.6392858337402343,False,REGULAR,USD,2026-01-16,put,3.05
13300,SPX260116P01800000,2025-05-21 14:00:28+00:00,1800.0,3.12,3.9,4.4,0.0,0.0,3.0,1129,0.6047097634887697,False,REGULAR,USD,2026-01-16,put,4.15
13301,SPX260116P02000000,2025-05-23 13:56:53+00:00,2000.0,5.65,5.2,5.7,0.94000006,19.957539,3.0,881,0.5720867987060547,False,REGULAR,USD,2026-01-16,put,5.45
13302,SPX260116P02200000,2025-05-22 13:58:14+00:00,2200.0,6.0,6.7,7.3,0.0,0.0,10.0,307,0.5415084912109377,False,REGULAR,USD,2026-01-16,put,7.0
13303,SPX260116P02300000,2025-05-23 18:30:55+00:00,2300.0,7.4,7.6,8.2,0.5999999,8.823527,2.0,689,0.527073821105957,False,REGULAR,USD,2026-01-16,put,7.8999999999999995
13304,SPX260116P02400000,2025-05-23 18:30:55+00:00,2400.0,8.31,8.5,9.2,0.6000004,7.782106,6003.0,261,0.5127612200927734,False,REGULAR,USD,2026-01-16,put,8.85
13305,SPX260116P02500000,2025-05-20 18:33:58+00:00,2500.0,7.5,9.5,10.2,0.0,0.0,302.0,1146,0.5012104322814943,False,REGULAR,USD,2026-01-16,put,9.85
13306,SPX260116P02600000,2025-05-19 13:30:06+00:00,2600.0,10.3,10.6,11.3,1.3000002,14.444447,2.0,1099,0.4872792971801758,False,REGULAR,USD,2026-01-16,put,10.95
13307,SPX260116P02700000,2025-05-20 15:28:21+00:00,2700.0,9.01,11.7,12.4,0.0,0.0,6001.0,6453,0.4731497998046875,False,REGULAR,USD,2026-01-16,put,12.05
13308,SPX260116P02800000,2025-05-20 15:24:59+00:00,2800.0,10.3,12.9,13.6,0.0,0.0,56.0,841,0.4594628028869629,False,REGULAR,USD,2026-01-16,put,13.25
13309,SPX260116P02900000,2025-05-22 17:35:35+00:00,2900.0,12.6,14.2,14.9,0.0,0.0,300.0,2048,0.4461343839263916,False,REGULAR,USD,2026-01-16,put,14.55
13310,SPX260116P03000000,2025-05-23 19:54:08+00:00,3000.0,16.0,15.6,16.3,2.0699997,14.860012,202.0,15448,0.4330958790588379,False,REGULAR,USD,2026-01-16,put,15.95
13311,SPX260116P03100000,2025-05-20 13:52:01+00:00,3100.0,13.5,17.0,17.9,0.0,0.0,55.0,426,0.4206982369232177,False,REGULAR,USD,2026-01-16,put,17.45
13312,SPX260116P03200000,2025-05-16 18:47:41+00:00,3200.0,18.82,18.7,19.5,4.5199995,31.608387,150.0,1094,0.4080411979675293,False,REGULAR,USD,2026-01-16,put,19.1
13313,SPX260116P03300000,2025-05-23 14:09:49+00:00,3300.0,20.64,20.5,21.3,4.289999,26.238525,4000.0,2252,0.39588006469726567,False,REGULAR,USD,2026-01-16,put,20.9
13314,SPX260116P03350000,2025-05-16 18:46:21+00:00,3350.0,16.4,21.4,22.3,0.0,0.0,66.0,655,0.3900283776092529,False,REGULAR,USD,2026-01-16,put,21.85
13315,SPX260116P03400000,2025-05-21 13:49:46+00:00,3400.0,18.01,22.4,23.3,0.0,0.0,4000.0,5255,0.3840965826797485,False,REGULAR,USD,2026-01-16,put,22.85
13316,SPX260116P03450000,2025-05-16 18:46:21+00:00,3450.0,17.9,23.4,24.4,0.0,0.0,71.0,121,0.37839366729736323,False,REGULAR,USD,2026-01-16,put,23.9
13317,SPX260116P03500000,2025-05-20 16:02:45+00:00,3500.0,19.0,24.5,25.5,0.0,0.0,300.0,2383,0.37259538543701176,False,REGULAR,USD,2026-01-16,put,25.0
13318,SPX260116P03550000,2025-05-16 18:48:53+00:00,3550.0,19.6,25.7,26.6,0.0,0.0,48.0,398,0.36671699573516847,False,REGULAR,USD,2026-01-16,put,26.15
13319,SPX260116P03600000,2025-05-23 14:30:21+00:00,3600.0,26.93,26.9,27.9,5.8199997,27.56987,100.0,5121,0.36129636512756347,False,REGULAR,USD,2026-01-16,put,27.4
13320,SPX260116P03650000,2025-05-16 18:47:44+00:00,3650.0,21.4,28.2,29.2,0.0,0.0,35.0,377,0.35576129474639884,False,REGULAR,USD,2026-01-16,put,28.7
13321,SPX260116P03700000,2025-05-16 18:46:18+00:00,3700.0,22.3,29.5,30.5,0.0,0.0,12.0,818,0.35012704322814936,False,REGULAR,USD,2026-01-16,put,30.0
13322,SPX260116P03750000,2025-05-16 18:46:28+00:00,3750.0,23.5,30.9,32.0,0.0,0.0,15.0,679,0.3448666283035279,False,REGULAR,USD,2026-01-16,put,31.45
13323,SPX260116P03800000,2025-05-20 14:07:56+00:00,3800.0,25.5,32.4,33.5,0.0,0.0,100.0,844,0.3394841442871094,False,REGULAR,USD,2026-01-16,put,32.95
13324,SPX260116P03850000,2025-05-22 14:49:22+00:00,3850.0,30.92,34.0,35.1,0.0,0.0,1.0,157,0.3342008414077759,False,REGULAR,USD,2026-01-16,put,34.55
13325,SPX260116P03875000,2025-05-16 18:46:20+00:00,3875.0,26.2,34.9,36.0,0.0,0.0,12.0,205,0.3317213129806519,False,REGULAR,USD,2026-01-16,put,35.45
13326,SPX260116P03900000,2025-05-16 18:46:16+00:00,3900.0,26.8,35.7,36.9,0.0,0.0,5.0,1113,0.32920363796234126,False,REGULAR,USD,2026-01-16,put,36.3
13327,SPX260116P03925000,2025-05-16 18:46:20+00:00,3925.0,27.5,36.6,37.8,0.0,0.0,16.0,44,0.3266516310119629,False,REGULAR,USD,2026-01-16,put,37.2
13328,SPX260116P03950000,2025-05-23 18:59:32+00:00,3950.0,36.7,37.5,38.7,3.8400002,11.685941,36.0,238,0.3240652921295165,False,REGULAR,USD,2026-01-16,put,38.1
13329,SPX260116P03975000,2025-05-16 18:46:20+00:00,3975.0,28.8,38.5,39.7,0.0,0.0,6.0,82,0.321635354270935,False,REGULAR,USD,2026-01-16,put,39.1
13330,SPX260116P04000000,2025-05-23 20:01:29+00:00,4000.0,40.0,39.4,40.6,4.3899994,12.327996,12.0,11507,0.31898035152435295,False,REGULAR,USD,2026-01-16,put,40.0
13331,SPX260116P04025000,2025-05-23 11:59:32+00:00,4025.0,43.86,40.4,41.6,7.279999,19.90158,25.0,158,0.3164741204833984,False,REGULAR,USD,2026-01-16,put,41.0
13332,SPX260116P04050000,2025-05-16 18:46:10+00:00,4050.0,30.9,41.5,42.7,0.0,0.0,5.0,380,0.3141128464889526,False,REGULAR,USD,2026-01-16,put,42.1
13333,SPX260116P04075000,2025-05-16 18:46:20+00:00,4075.0,31.7,42.5,43.8,0.0,0.0,5.0,104,0.311705796585083,False,REGULAR,USD,2026-01-16,put,43.15
13334,SPX260116P04100000,2025-05-23 19:59:03+00:00,4100.0,44.0,43.6,44.9,4.540001,11.505324,5.0,1443,0.30925678543090823,False,REGULAR,USD,2026-01-16,put,44.25
13335,SPX260116P04125000,2025-05-21 15:08:38+00:00,4125.0,34.34,44.8,46.1,0.0,0.0,10.0,221,0.3069374726867676,False,REGULAR,USD,2026-01-16,put,45.45
13336,SPX260116P04150000,2025-05-16 18:46:32+00:00,4150.0,34.1,45.9,47.2,0.0,0.0,52.0,198,0.3044083536911011,False,REGULAR,USD,2026-01-16,put,46.55
13337,SPX260116P04175000,2025-05-22 12:42:33+00:00,4175.0,45.0,47.1,48.5,0.0,0.0,50.0,275,0.30215961214065556,False,REGULAR,USD,2026-01-16,put,47.8
13338,SPX260116P04200000,2025-05-23 13:43:18+00:00,4200.0,50.14,48.4,49.7,5.540001,12.421528,4.0,2760,0.2997086936569213,False,REGULAR,USD,2026-01-16,put,49.05
13339,SPX260116P04225000,2025-05-16 16:26:54+00:00,4225.0,36.8,49.7,51.0,0.0,0.0,1.0,446,0.2973664929580688,False,REGULAR,USD,2026-01-16,put,50.35
13340,SPX260116P04250000,2025-05-21 14:43:44+00:00,4250.0,40.1,51.0,52.4,0.0,0.0,2.0,1499,0.2951311027145386,False,REGULAR,USD,2026-01-16,put,51.7
13341,SPX260116P04275000,2025-05-12 17:44:49+00:00,4275.0,43.6,52.4,53.8,0.0,0.0,2.0,82,0.29284230724334703,False,REGULAR,USD,2026-01-16,put,53.099999999999994
13342,SPX260116P04300000,2025-05-22 11:40:03+00:00,4300.0,52.3,53.8,55.2,2.709999,5.46481,2.0,1865,0.2905077358627319,False,REGULAR,USD,2026-01-16,put,54.5
13343,SPX260116P04325000,2025-05-22 16:49:51+00:00,4325.0,49.31,55.3,56.7,0.0,0.0,150.0,1098,0.2882647163009643,False,REGULAR,USD,2026-01-16,put,56.0
13344,SPX260116P04350000,2025-05-16 13:51:30+00:00,4350.0,42.2,56.8,58.3,0.0,0.0,1.0,386,0.2861056192398071,False,REGULAR,USD,2026-01-16,put,57.55
13345,SPX260116P04375000,2025-05-16 16:26:54+00:00,4375.0,43.1,58.4,59.8,0.0,0.0,2.0,165,0.28375960388183585,False,REGULAR,USD,2026-01-16,put,59.099999999999994
13346,SPX260116P04400000,2025-05-16 13:57:33+00:00,4400.0,44.3,60.0,61.5,0.0,0.0,12.0,1285,0.28162911676406854,False,REGULAR,USD,2026-01-16,put,60.75
13347,SPX260116P04425000,2025-05-22 18:57:43+00:00,4425.0,53.5,61.7,63.2,0.0,0.0,1.0,110,0.27943950242996207,False,REGULAR,USD,2026-01-16,put,62.45
13348,SPX260116P04450000,2025-05-16 19:20:18+00:00,4450.0,46.8,63.4,64.9,0.0,0.0,8.0,159,0.27719648286819454,False,REGULAR,USD,2026-01-16,put,64.15
13349,SPX260116P04475000,2025-05-22 14:45:22+00:00,4475.0,59.28,65.2,66.8,0.0,0.0,1.0,124,0.2751441962623596,False,REGULAR,USD,2026-01-16,put,66.0
13350,SPX260116P04500000,2025-05-23 15:43:03+00:00,4500.0,66.1,67.1,68.6,5.0699997,8.307389,4.0,3821,0.2729107133483886,False,REGULAR,USD,2026-01-16,put,67.85
13351,SPX260116P04525000,2025-05-16 19:20:17+00:00,4525.0,50.7,69.0,70.6,0.0,0.0,2.0,147,0.27085842674255367,False,REGULAR,USD,2026-01-16,put,69.8
13352,SPX260116P04550000,2025-05-23 19:55:21+00:00,4550.0,72.6,71.0,72.5,6.8499985,10.418249,5.0,1271,0.26862685115814205,False,REGULAR,USD,2026-01-16,put,71.75
13353,SPX260116P04575000,2025-05-22 18:59:01+00:00,4575.0,62.7,73.0,74.6,0.0,0.0,1.0,561,0.2665669352340698,False,REGULAR,USD,2026-01-16,put,73.8
13354,SPX260116P04600000,2025-05-21 20:00:03+00:00,4600.0,68.3,75.1,76.7,0.0,0.0,3.0,1685,0.2644421701049804,False,REGULAR,USD,2026-01-16,put,75.9
13355,SPX260116P04625000,2025-05-23 17:24:50+00:00,4625.0,73.6,77.3,78.9,4.4000015,6.358384,7.0,180,0.262363180885315,False,REGULAR,USD,2026-01-16,put,78.1
13356,SPX260116P04650000,2025-05-20 14:42:34+00:00,4650.0,60.3,79.5,81.2,0.0,0.0,50.0,1523,0.26032615291595457,False,REGULAR,USD,2026-01-16,put,80.35
13357,SPX260116P04675000,2025-05-23 14:21:37+00:00,4675.0,83.97,81.8,83.5,23.82,39.600994,10.0,191,0.25822236841201784,False,REGULAR,USD,2026-01-16,put,82.65
13358,SPX260116P04700000,2025-05-21 17:03:04+00:00,4700.0,64.79,84.2,85.9,0.0,0.0,20.0,2334,0.2561567304992676,False,REGULAR,USD,2026-01-16,put,85.05000000000001
13359,SPX260116P04725000,2025-05-16 18:46:22+00:00,4725.0,63.2,86.7,88.5,0.0,0.0,24.0,291,0.25422269832611083,False,REGULAR,USD,2026-01-16,put,87.6
13360,SPX260116P04750000,2025-05-22 18:59:50+00:00,4750.0,77.4,89.2,90.9,0.0,0.0,6.0,1312,0.25202164001464844,False,REGULAR,USD,2026-01-16,put,90.05000000000001
13361,SPX260116P04775000,2025-05-23 19:55:21+00:00,4775.0,93.9,91.8,93.6,22.730003,31.93762,13.0,283,0.25004373926162715,False,REGULAR,USD,2026-01-16,put,92.69999999999999
13362,SPX260116P04800000,2025-05-22 16:01:08+00:00,4800.0,84.1,94.5,96.3,0.0,0.0,1.0,3751,0.24799335998535155,False,REGULAR,USD,2026-01-16,put,95.4
13363,SPX260116P04825000,2025-05-22 18:57:45+00:00,4825.0,84.3,97.3,99.1,0.0,0.0,1.0,249,0.24596586866378786,False,REGULAR,USD,2026-01-16,put,98.19999999999999
13364,SPX260116P04850000,2025-05-22 16:01:08+00:00,4850.0,89.1,100.1,102.0,0.0,0.0,1.0,2830,0.24395363597869874,False,REGULAR,USD,2026-01-16,put,101.05
13365,SPX260116P04875000,2025-05-23 13:57:09+00:00,4875.0,104.52,103.0,105.0,29.219994,38.80477,25.0,323,0.24195666193008425,False,REGULAR,USD,2026-01-16,put,104.0
13366,SPX260116P04900000,2025-05-21 15:08:38+00:00,4900.0,81.24,106.1,108.0,0.0,0.0,20.0,3425,0.23988530202865596,False,REGULAR,USD,2026-01-16,put,107.05
13367,SPX260116P04925000,2025-05-16 19:20:27+00:00,4925.0,80.3,109.2,111.1,0.0,0.0,9.0,3699,0.2378253861045837,False,REGULAR,USD,2026-01-16,put,110.15
13368,SPX260116P04950000,2025-05-22 18:56:40+00:00,4950.0,97.7,112.4,114.4,0.0,0.0,22.0,1243,0.23585511466979978,False,REGULAR,USD,2026-01-16,put,113.4
13369,SPX260116P04975000,2025-05-23 13:48:31+00:00,4975.0,121.85,115.7,117.7,18.86,18.312458,2.0,1253,0.23380664272308344,False,REGULAR,USD,2026-01-16,put,116.7
13370,SPX260116P05000000,2025-05-23 17:02:00+00:00,5000.0,113.75,119.1,121.1,10.550003,10.222872,13.0,31227,0.23176198543548582,False,REGULAR,USD,2026-01-16,put,120.1
13371,SPX260116P05025000,2025-05-23 17:24:50+00:00,5025.0,117.4,122.6,124.7,11.980003,11.364071,6.0,587,0.2297936213302612,False,REGULAR,USD,2026-01-16,put,123.65
13372,SPX260116P05050000,2025-05-23 16:33:51+00:00,5050.0,127.07,126.2,128.3,11.940002,10.370888,8.0,832,0.22774419571876525,False,REGULAR,USD,2026-01-16,put,127.25
13373,SPX260116P05075000,2025-05-22 16:16:24+00:00,5075.0,136.99,129.9,132.0,23.460007,20.664148,1.0,835,0.2256890481185913,False,REGULAR,USD,2026-01-16,put,130.95
13374,SPX260116P05100000,2025-05-23 13:31:49+00:00,5100.0,135.47,133.7,135.8,18.489998,15.806119,5.0,2556,0.22362627120018003,False,REGULAR,USD,2026-01-16,put,134.75
13375,SPX260116P05125000,2025-05-22 18:59:50+00:00,5125.0,119.3,137.6,139.8,0.0,0.0,2.0,459,0.22162643615722655,False,REGULAR,USD,2026-01-16,put,138.7
13376,SPX260116P05150000,2025-05-23 18:22:11+00:00,5150.0,135.06,141.6,143.8,9.669998,7.7119374,767.0,1384,0.21953981761932373,False,REGULAR,USD,2026-01-16,put,142.7
13377,SPX260116P05175000,2025-05-22 05:18:21+00:00,5175.0,133.25,145.7,147.9,0.0,0.0,1.0,630,0.21743794044494627,False,REGULAR,USD,2026-01-16,put,146.8
13378,SPX260116P05200000,2025-05-23 19:55:18+00:00,5200.0,152.7,149.9,152.2,16.399994,12.032277,1.0,3343,0.21538851483345034,False,REGULAR,USD,2026-01-16,put,151.05
13379,SPX260116P05225000,2025-05-22 19:30:47+00:00,5225.0,133.2,154.3,156.6,0.0,0.0,10.0,1771,0.21331810859680175,False,REGULAR,USD,2026-01-16,put,155.45
13380,SPX260116P05250000,2025-05-22 19:42:08+00:00,5250.0,139.92,158.7,161.0,0.0,0.0,25.0,2521,0.2111561505413055,False,REGULAR,USD,2026-01-16,put,159.85
13381,SPX260116P05275000,2025-05-20 19:22:11+00:00,5275.0,128.2,163.3,165.7,0.0,0.0,16.0,705,0.2091029102706909,False,REGULAR,USD,2026-01-16,put,164.5
13382,SPX260116P05300000,2025-05-23 18:22:31+00:00,5300.0,163.3,168.0,170.4,15.130005,10.211247,16.0,1650,0.2069552571868896,False,REGULAR,USD,2026-01-16,put,169.2
13383,SPX260116P05325000,2025-05-23 14:21:37+00:00,5325.0,177.52,172.8,175.2,39.320007,28.451527,20.0,333,0.20477708683013912,False,REGULAR,USD,2026-01-16,put,174.0
13384,SPX260116P05350000,2025-05-23 16:04:25+00:00,5350.0,178.2,177.8,180.2,34.75,24.224468,1.0,870,0.2026303874111175,False,REGULAR,USD,2026-01-16,put,179.0
13385,SPX260116P05375000,2025-05-22 19:24:15+00:00,5375.0,159.8,182.8,185.3,0.0,0.0,8.0,1406,0.20044649506568907,False,REGULAR,USD,2026-01-16,put,184.05
13386,SPX260116P05400000,2025-05-23 18:05:22+00:00,5400.0,179.76,188.1,190.5,15.559998,9.476248,102.0,4567,0.19822540979385378,False,REGULAR,USD,2026-01-16,put,189.3
13387,SPX260116P05425000,2025-05-23 17:24:50+00:00,5425.0,186.1,193.3,195.8,8.190002,4.6034527,5.0,608,0.19596236327171324,False,REGULAR,USD,2026-01-16,put,194.55
13388,SPX260116P05450000,2025-05-22 18:59:15+00:00,5450.0,174.3,198.9,201.4,0.0,0.0,8.0,1503,0.19377656359672546,False,REGULAR,USD,2026-01-16,put,200.15
13389,SPX260116P05475000,2025-05-23 13:57:09+00:00,5475.0,208.1,204.4,206.9,51.5,32.886333,50.0,831,0.19142387258529664,False,REGULAR,USD,2026-01-16,put,205.65
13390,SPX260116P05500000,2025-05-23 18:13:26+00:00,5500.0,209.2,210.2,212.8,12.199997,6.1928916,155.0,4666,0.189198018989563,False,REGULAR,USD,2026-01-16,put,211.5
13391,SPX260116P05525000,2025-05-23 13:48:31+00:00,5525.0,226.4,216.0,218.6,32.45999,16.737131,54.0,605,0.18680145939826967,False,REGULAR,USD,2026-01-16,put,217.3
13392,SPX260116P05550000,2025-05-22 18:53:42+00:00,5550.0,195.9,222.1,224.7,0.0,0.0,1.0,1780,0.18446498068809508,False,REGULAR,USD,2026-01-16,put,223.39999999999998
13393,SPX260116P05575000,2025-05-22 18:53:42+00:00,5575.0,201.5,228.3,230.9,0.0,0.0,1.0,953,0.18206746743202207,False,REGULAR,USD,2026-01-16,put,229.60000000000002
13394,SPX260116P05600000,2025-05-23 19:55:21+00:00,5600.0,238.09,234.7,237.3,22.589996,10.482596,9.0,3130,0.17966137119293213,False,REGULAR,USD,2026-01-16,put,236.0
13395,SPX260116P05625000,2025-05-21 16:09:13+00:00,5625.0,189.47,241.2,243.9,0.0,0.0,29.0,317,0.1772438309764862,False,REGULAR,USD,2026-01-16,put,242.55
13396,SPX260116P05650000,2025-05-21 15:49:50+00:00,5650.0,198.19,247.9,250.6,0.0,0.0,21.0,1642,0.1747538122367859,False,REGULAR,USD,2026-01-16,put,249.25
13397,SPX260116P05675000,2025-05-22 18:53:42+00:00,5675.0,225.3,254.7,257.4,0.0,0.0,1.0,1004,0.17218559298515324,False,REGULAR,USD,2026-01-16,put,256.04999999999995
13398,SPX260116P05700000,2025-05-23 18:20:47+00:00,5700.0,255.0,261.7,264.4,20.25,8.626198,3.0,5957,0.1695916247844696,False,REGULAR,USD,2026-01-16,put,263.04999999999995
13399,SPX260116P05725000,2025-05-22 14:45:07+00:00,5725.0,251.4,268.9,271.7,0.0,0.0,1.0,1106,0.16701959087371826,False,REGULAR,USD,2026-01-16,put,270.29999999999995
13400,SPX260116P05750000,2025-05-23 19:48:24+00:00,5750.0,273.16,276.4,279.2,11.830017,4.52685,5.0,3329,0.16440750304222107,False,REGULAR,USD,2026-01-16,put,277.79999999999995
13401,SPX260116P05775000,2025-05-23 14:25:17+00:00,5775.0,286.82,283.9,286.8,18.140015,6.7515316,1.0,1079,0.16169623407363892,False,REGULAR,USD,2026-01-16,put,285.35
13402,SPX260116P05800000,2025-05-23 18:22:11+00:00,5800.0,280.69,291.8,294.7,21.25,8.190719,518.0,5321,0.1589878260993958,False,REGULAR,USD,2026-01-16,put,293.25
13468,SPX260220P00200000,2025-05-15 19:58:15+00:00,200.0,0.05,0.0,0.2,0.0,0.0,1.0,182,1.1630901220703125,False,REGULAR,USD,2026-02-20,put,0.1
13469,SPX260220P00400000,2025-05-16 18:57:55+00:00,400.0,0.1,0.0,0.3,0.0,0.0,1.0,65,0.940430283203125,False,REGULAR,USD,2026-02-20,put,0.15
13470,SPX260220P00600000,2025-05-23 19:20:53+00:00,600.0,0.4,0.2,0.55,0.18,81.818184,6.0,1133,0.8540053662109376,False,REGULAR,USD,2026-02-20,put,0.375
13471,SPX260220P00800000,2025-05-23 18:35:26+00:00,800.0,0.62,0.5,0.85,-0.029999971,-4.6153803,2.0,751,0.7832052929687501,False,REGULAR,USD,2026-02-20,put,0.675
13472,SPX260220P01000000,2025-05-23 18:17:07+00:00,1000.0,1.08,0.95,1.35,0.15000004,16.129036,6.0,134,0.7303493762207032,False,REGULAR,USD,2026-02-20,put,1.15
13473,SPX260220P01200000,2025-05-21 13:57:17+00:00,1200.0,1.39,1.55,2.0,0.0,0.0,5.0,273,0.6846345013427735,False,REGULAR,USD,2026-02-20,put,1.775
13474,SPX260220P01400000,2025-05-21 13:56:39+00:00,1400.0,1.95,2.35,2.8,0.0,0.0,9.0,228,0.6442296319580079,False,REGULAR,USD,2026-02-20,put,2.575
13475,SPX260220P01600000,2025-05-21 13:56:39+00:00,1600.0,2.8,3.4,3.9,0.0,0.0,3.0,322,0.6094094235229494,False,REGULAR,USD,2026-02-20,put,3.65
13476,SPX260220P01800000,2025-05-21 13:56:02+00:00,1800.0,3.77,4.6,5.2,0.0,0.0,3.0,438,0.5762066305541992,False,REGULAR,USD,2026-02-20,put,4.9
13477,SPX260220P02000000,2025-05-21 13:56:02+00:00,2000.0,5.05,6.1,6.8,0.0,0.0,1.0,109,0.5459334957885743,False,REGULAR,USD,2026-02-20,put,6.449999999999999
13478,SPX260220P02200000,2025-05-23 18:35:26+00:00,2200.0,7.65,7.9,8.6,-0.4500003,-5.555559,2.0,329,0.5171099314880372,False,REGULAR,USD,2026-02-20,put,8.25
